"","Gene","Species"
"3550","derMaw","67102at32523"
"3551","gopAga","67102at32523"
"3552","malTer","67102at32523"
"3553","mesTub","67102at32523"
"3554","pelCas","67102at32523"
"3555","pelSin","67102at32523"
"3556","plaMeg","67102at32523"
"3557","podExp","67102at32523"
"3558","terMex","67102at32523"
"3559","derCor","68252at32523"
"3560","emySub","68252at32523"
"3561","pelSin","68252at32523"
"3562","cheAbi","68412at32523"
"3563","mesTub","68412at32523"
"3564","pelCas","68412at32523"
"3565","podExp","68412at32523"
"3566","cheAbi","69006at32523"
"3567","cheMyd","69006at32523"
"3568","cheSer","69006at32523"
"3569","chrPic","69006at32523"
"3570","cuoAmb","69006at32523"
"3571","cuoMcc","69006at32523"
"3572","derMaw","69006at32523"
"3573","emySub","69006at32523"
"3574","gopAga","69006at32523"
"3575","malTer","69006at32523"
"3576","mesTub","69006at32523"
"3577","plaMeg","69006at32523"
"3578","terMex","69006at32523"
"3579","carIns","70807at32523"
"3580","cheAbi","70807at32523"
"3581","cheMyd","70807at32523"
"3582","cheSer","70807at32523"
"3583","chrPic","70807at32523"
"3584","cuoAmb","70807at32523"
"3585","cuoMcc","70807at32523"
"3586","derCor","70807at32523"
"3587","derMaw","70807at32523"
"3588","emySub","70807at32523"
"3589","gopAga","70807at32523"
"3590","malTer","70807at32523"
"3591","mesTub","70807at32523"
"3592","pelCas","70807at32523"
"3593","pelSin","70807at32523"
"3594","plaMeg","70807at32523"
"3595","podExp","70807at32523"
"3596","terMex","70807at32523"
"3597","cheAbi","71760at32523"
"3598","cheMyd","71760at32523"
"3599","cheSer","71760at32523"
"3600","chrPic","71760at32523"
"3601","cuoAmb","71760at32523"
"3602","cuoMcc","71760at32523"
"3603","derCor","71760at32523"
"3604","derMaw","71760at32523"
"3605","emySub","71760at32523"
"3606","gopAga","71760at32523"
"3607","malTer","71760at32523"
"3608","mesTub","71760at32523"
"3609","pelCas","71760at32523"
"3610","podExp","71760at32523"
"3611","terMex","71760at32523"
"3612","carIns","72215at32523"
"3613","cheAbi","72215at32523"
"3614","cheMyd","72215at32523"
"3615","cheSer","72215at32523"
"3616","chrPic","72215at32523"
"3617","malTer","72215at32523"
"3618","mesTub","72215at32523"
"3619","pelCas","72215at32523"
"3620","podExp","72215at32523"
"3621","terMex","72215at32523"
"3622","carIns","72222at32523"
"3623","cheAbi","72222at32523"
"3624","cheMyd","72222at32523"
"3625","cheSer","72222at32523"
"3626","chrPic","72222at32523"
"3627","cuoAmb","72222at32523"
"3628","cuoMcc","72222at32523"
"3629","derMaw","72222at32523"
"3630","emySub","72222at32523"
"3631","gopAga","72222at32523"
"3632","malTer","72222at32523"
"3633","mesTub","72222at32523"
"3634","pelCas","72222at32523"
"3635","pelSin","72222at32523"
"3636","plaMeg","72222at32523"
"3637","podExp","72222at32523"
"3638","terMex","72222at32523"
"3639","carIns","73843at32523"
"3640","cheAbi","73843at32523"
"3641","cheMyd","73843at32523"
"3642","cheSer","73843at32523"
"3643","chrPic","73843at32523"
"3644","cuoAmb","73843at32523"
"3645","cuoMcc","73843at32523"
"3646","derCor","73843at32523"
"3647","derMaw","73843at32523"
"3648","emySub","73843at32523"
"3649","gopAga","73843at32523"
"3650","malTer","73843at32523"
"3651","mesTub","73843at32523"
"3652","pelCas","73843at32523"
"3653","pelSin","73843at32523"
"3654","plaMeg","73843at32523"
"3655","podExp","73843at32523"
"3656","cheAbi","74208at32523"
"3657","cheMyd","74208at32523"
"3658","cheSer","74208at32523"
"3659","chrPic","74208at32523"
"3660","cuoMcc","74208at32523"
"3661","derCor","74208at32523"
"3662","derMaw","74208at32523"
"3663","emySub","74208at32523"
"3664","malTer","74208at32523"
"3665","mesTub","74208at32523"
"3666","pelCas","74208at32523"
"3667","pelSin","74208at32523"
"3668","plaMeg","74208at32523"
"3669","podExp","74208at32523"
"3670","carIns","74571at32523"
"3671","cheMyd","74571at32523"
"3672","chrPic","74571at32523"
"3673","cuoAmb","74571at32523"
"3674","cuoMcc","74571at32523"
"3675","derCor","74571at32523"
"3676","derMaw","74571at32523"
"3677","emySub","74571at32523"
"3678","gopAga","74571at32523"
"3679","malTer","74571at32523"
"3680","mesTub","74571at32523"
"3681","pelCas","74571at32523"
"3682","pelSin","74571at32523"
"3683","plaMeg","74571at32523"
"3684","terMex","74571at32523"
"3685","derCor","75159at32523"
"3686","carIns","76120at32523"
"3687","cheSer","76120at32523"
"3688","derCor","76120at32523"
"3689","emySub","76120at32523"
"3690","gopAga","76120at32523"
"3691","pelSin","76120at32523"
"3692","podExp","76120at32523"
"3693","terMex","76120at32523"
"3694","carIns","78675at32523"
"3695","cheAbi","78675at32523"
"3696","cheMyd","78675at32523"
"3697","cheSer","78675at32523"
"3698","chrPic","78675at32523"
"3699","cuoAmb","78675at32523"
"3700","cuoMcc","78675at32523"
"3701","derCor","78675at32523"
"3702","derMaw","78675at32523"
"3703","emySub","78675at32523"
"3704","gopAga","78675at32523"
"3705","malTer","78675at32523"
"3706","mesTub","78675at32523"
"3707","pelCas","78675at32523"
"3708","pelSin","78675at32523"
"3709","plaMeg","78675at32523"
"3710","podExp","78675at32523"
"3711","terMex","78675at32523"
"3712","carIns","7966at32523"
"3713","cheAbi","7966at32523"
"3714","cheMyd","7966at32523"
"3715","cheSer","7966at32523"
"3716","chrPic","7966at32523"
"3717","cuoAmb","7966at32523"
"3718","cuoMcc","7966at32523"
"3719","derCor","7966at32523"
"3720","derMaw","7966at32523"
"3721","emySub","7966at32523"
"3722","gopAga","7966at32523"
"3723","malTer","7966at32523"
"3724","mesTub","7966at32523"
"3725","pelCas","7966at32523"
"3726","pelSin","7966at32523"
"3727","plaMeg","7966at32523"
"3728","podExp","7966at32523"
"3729","terMex","7966at32523"
"3730","cuoAmb","79747at32523"
"3731","emySub","79747at32523"
"3732","pelSin","79747at32523"
"3733","podExp","79747at32523"
"3734","carIns","82211at32523"
"3735","cheAbi","82211at32523"
"3736","cheMyd","82211at32523"
"3737","cheSer","82211at32523"
"3738","cuoAmb","82211at32523"
"3739","cuoMcc","82211at32523"
"3740","derMaw","82211at32523"
"3741","gopAga","82211at32523"
"3742","malTer","82211at32523"
"3743","mesTub","82211at32523"
"3744","pelSin","82211at32523"
"3745","terMex","82211at32523"
"3746","carIns","82692at32523"
"3747","cheAbi","82692at32523"
"3748","cheMyd","82692at32523"
"3749","cheSer","82692at32523"
"3750","chrPic","82692at32523"
"3751","cuoAmb","82692at32523"
"3752","cuoMcc","82692at32523"
"3753","derCor","82692at32523"
"3754","derMaw","82692at32523"
"3755","emySub","82692at32523"
"3756","gopAga","82692at32523"
"3757","mesTub","82692at32523"
"3758","pelCas","82692at32523"
"3759","pelSin","82692at32523"
"3760","plaMeg","82692at32523"
"3761","podExp","82692at32523"
"3762","terMex","82692at32523"
"3763","carIns","83777at32523"
"3764","cheMyd","83777at32523"
"3765","cheSer","83777at32523"
"3766","chrPic","83777at32523"
"3767","cuoAmb","83777at32523"
"3768","cuoMcc","83777at32523"
"3769","derCor","83777at32523"
"3770","derMaw","83777at32523"
"3771","emySub","83777at32523"
"3772","gopAga","83777at32523"
"3773","malTer","83777at32523"
"3774","mesTub","83777at32523"
"3775","pelCas","83777at32523"
"3776","pelSin","83777at32523"
"3777","plaMeg","83777at32523"
"3778","podExp","83777at32523"
"3779","terMex","83777at32523"
"3780","carIns","84044at32523"
"3781","cheAbi","84044at32523"
"3782","cheMyd","84044at32523"
"3783","cheSer","84044at32523"
"3784","chrPic","84044at32523"
"3785","cuoAmb","84044at32523"
"3786","cuoMcc","84044at32523"
"3787","derCor","84044at32523"
"3788","derMaw","84044at32523"
"3789","emySub","84044at32523"
"3790","gopAga","84044at32523"
"3791","mesTub","84044at32523"
"3792","pelCas","84044at32523"
"3793","pelSin","84044at32523"
"3794","plaMeg","84044at32523"
"3795","podExp","84044at32523"
"3796","terMex","84044at32523"
"3797","carIns","87951at32523"
"3798","cheAbi","87951at32523"
"3799","cheSer","87951at32523"
"3800","chrPic","87951at32523"
"3801","emySub","87951at32523"
"3802","gopAga","87951at32523"
"3803","malTer","87951at32523"
"3804","mesTub","87951at32523"
"3805","pelCas","87951at32523"
"3806","pelSin","87951at32523"
"3807","plaMeg","87951at32523"
"3808","podExp","87951at32523"
"3809","terMex","87951at32523"
"3810","carIns","89208at32523"
"3811","cheAbi","89208at32523"
"3812","cheSer","89208at32523"
"3813","chrPic","89208at32523"
"3814","derCor","89208at32523"
"3815","derMaw","89208at32523"
"3816","emySub","89208at32523"
"3817","gopAga","89208at32523"
"3818","malTer","89208at32523"
"3819","carIns","89794at32523"
"3820","cheSer","89794at32523"
"3821","cuoAmb","89794at32523"
"3822","emySub","89794at32523"
"3823","mesTub","89794at32523"
"3824","pelCas","89794at32523"
"3825","pelSin","89794at32523"
"3826","plaMeg","89794at32523"
"3827","podExp","89794at32523"
"3828","terMex","89794at32523"
"3829","carIns","89875at32523"
"3830","cheMyd","89875at32523"
"3831","cheSer","89875at32523"
"3832","cuoAmb","89875at32523"
"3833","cuoMcc","89875at32523"
"3834","derCor","89875at32523"
"3835","derMaw","89875at32523"
"3836","emySub","89875at32523"
"3837","gopAga","89875at32523"
"3838","malTer","89875at32523"
"3839","mesTub","89875at32523"
"3840","pelCas","89875at32523"
"3841","pelSin","89875at32523"
"3842","plaMeg","89875at32523"
"3843","derCor","91609at32523"
"3844","cheAbi","92493at32523"
"3845","cheMyd","92493at32523"
"3846","cuoAmb","92493at32523"
"3847","emySub","92493at32523"
"3848","gopAga","92493at32523"
"3849","malTer","92493at32523"
"3850","mesTub","92493at32523"
"3851","pelCas","92493at32523"
"3852","cheAbi","92893at32523"
"3853","cheMyd","92893at32523"
"3854","cheSer","92893at32523"
"3855","chrPic","92893at32523"
"3856","cuoAmb","92893at32523"
"3857","cuoMcc","92893at32523"
"3858","derCor","92893at32523"
"3859","derMaw","92893at32523"
"3860","emySub","92893at32523"
"3861","gopAga","92893at32523"
"3862","malTer","92893at32523"
"3863","mesTub","92893at32523"
"3864","pelCas","92893at32523"
"3865","pelSin","92893at32523"
"3866","plaMeg","92893at32523"
"3867","podExp","92893at32523"
"3868","carIns","93446at32523"
"3869","cheAbi","93446at32523"
"3870","cheMyd","93446at32523"
"3871","cheSer","93446at32523"
"3872","chrPic","93446at32523"
"3873","cuoAmb","93446at32523"
"3874","cuoMcc","93446at32523"
"3875","derCor","93446at32523"
"3876","derMaw","93446at32523"
"3877","emySub","93446at32523"
"3878","gopAga","93446at32523"
"3879","malTer","93446at32523"
"3880","mesTub","93446at32523"
"3881","pelCas","93446at32523"
"3882","pelSin","93446at32523"
"3883","plaMeg","93446at32523"
"3884","podExp","93446at32523"
"3885","terMex","93446at32523"
"3886","plaMeg","93628at32523"
"3887","carIns","97094at32523"
"3888","cheAbi","97094at32523"
"3889","cuoAmb","97094at32523"
"3890","cuoMcc","97094at32523"
"3891","emySub","97094at32523"
"3892","mesTub","97094at32523"
"3893","plaMeg","97094at32523"
"3894","carIns","99380at32523"
"3895","cheAbi","99380at32523"
"3896","cheMyd","99380at32523"
"3897","cheSer","99380at32523"
"3898","chrPic","99380at32523"
"3899","cuoMcc","99380at32523"
"3900","derMaw","99380at32523"
"3901","emySub","99380at32523"
"3902","gopAga","99380at32523"
"3903","malTer","99380at32523"
"3904","mesTub","99380at32523"
"3905","pelCas","99380at32523"
"3906","pelSin","99380at32523"
"3907","plaMeg","99380at32523"
"3908","terMex","99380at32523"
"3909","carIns","99448at32523"
"3910","cheAbi","99448at32523"
"3911","chrPic","99448at32523"
"3912","cuoAmb","99448at32523"
"3913","cuoMcc","99448at32523"
"3914","derMaw","99448at32523"
"3915","emySub","99448at32523"
"3916","malTer","99448at32523"
"3917","mesTub","99448at32523"
"3918","pelCas","99448at32523"
"3919","pelSin","99448at32523"
"3920","plaMeg","99448at32523"
"3921","podExp","99448at32523"
"3922","terMex","99448at32523"
"3923","gopAga","99669at32523"
