"","Gene","Species"
"927","pelCas","116192at32523"
"928","plaMeg","116192at32523"
"929","podExp","116192at32523"
"930","terMex","116192at32523"
"931","cheAbi","116216at32523"
"932","cheMyd","116216at32523"
"933","cheSer","116216at32523"
"934","chrPic","116216at32523"
"935","cuoAmb","116216at32523"
"936","cuoMcc","116216at32523"
"937","derMaw","116216at32523"
"938","emySub","116216at32523"
"939","gopAga","116216at32523"
"940","malTer","116216at32523"
"941","mesTub","116216at32523"
"942","pelCas","116216at32523"
"943","pelSin","116216at32523"
"944","plaMeg","116216at32523"
"945","terMex","116216at32523"
"946","carIns","116407at32523"
"947","cheAbi","116407at32523"
"948","cheMyd","116407at32523"
"949","cheSer","116407at32523"
"950","chrPic","116407at32523"
"951","cuoAmb","116407at32523"
"952","cuoMcc","116407at32523"
"953","derCor","116407at32523"
"954","emySub","116407at32523"
"955","gopAga","116407at32523"
"956","mesTub","116407at32523"
"957","pelCas","116407at32523"
"958","pelSin","116407at32523"
"959","plaMeg","116407at32523"
"960","podExp","116407at32523"
"961","terMex","116407at32523"
"962","chrPic","116561at32523"
"963","plaMeg","116561at32523"
"964","malTer","116580at32523"
"965","chrPic","116657at32523"
"966","cuoAmb","116657at32523"
"967","terMex","116657at32523"
"968","carIns","116676at32523"
"969","cheAbi","116676at32523"
"970","cheMyd","116676at32523"
"971","chrPic","116676at32523"
"972","cuoAmb","116676at32523"
"973","cuoMcc","116676at32523"
"974","derCor","116676at32523"
"975","gopAga","116676at32523"
"976","pelCas","116676at32523"
"977","plaMeg","116676at32523"
"978","podExp","116676at32523"
"979","carIns","116784at32523"
"980","cheMyd","116784at32523"
"981","chrPic","116784at32523"
"982","cuoAmb","116784at32523"
"983","cuoMcc","116784at32523"
"984","emySub","116784at32523"
"985","gopAga","116784at32523"
"986","mesTub","116784at32523"
"987","pelCas","116784at32523"
"988","plaMeg","116784at32523"
"989","podExp","116784at32523"
"990","terMex","116784at32523"
"991","cheAbi","117158at32523"
"992","cheMyd","117158at32523"
"993","chrPic","117158at32523"
"994","derMaw","117158at32523"
"995","emySub","117158at32523"
"996","malTer","117158at32523"
"997","mesTub","117158at32523"
"998","pelSin","117158at32523"
"999","plaMeg","117158at32523"
"1000","cheAbi","117316at32523"
"1001","cheMyd","117316at32523"
"1002","cheSer","117316at32523"
"1003","chrPic","117316at32523"
"1004","cuoMcc","117316at32523"
"1005","malTer","117316at32523"
"1006","plaMeg","117316at32523"
"1007","cheAbi","117356at32523"
"1008","cheSer","117356at32523"
"1009","chrPic","117356at32523"
"1010","cuoMcc","117356at32523"
"1011","derMaw","117356at32523"
"1012","gopAga","117356at32523"
"1013","malTer","117356at32523"
"1014","pelSin","117356at32523"
"1015","plaMeg","117356at32523"
"1016","cheAbi","117571at32523"
"1017","cheMyd","117571at32523"
"1018","chrPic","117571at32523"
"1019","cuoAmb","117571at32523"
"1020","cuoMcc","117571at32523"
"1021","derCor","117571at32523"
"1022","derMaw","117571at32523"
"1023","emySub","117571at32523"
"1024","gopAga","117571at32523"
"1025","malTer","117571at32523"
"1026","pelSin","117571at32523"
"1027","plaMeg","117571at32523"
"1028","podExp","117571at32523"
"1029","carIns","117717at32523"
"1030","cheAbi","117717at32523"
"1031","cheMyd","117717at32523"
"1032","cheSer","117717at32523"
"1033","chrPic","117717at32523"
"1034","cuoAmb","117717at32523"
"1035","cuoMcc","117717at32523"
"1036","derCor","117717at32523"
"1037","emySub","117717at32523"
"1038","gopAga","117717at32523"
"1039","mesTub","117717at32523"
"1040","plaMeg","117717at32523"
"1041","podExp","117717at32523"
"1042","terMex","117717at32523"
"1043","carIns","118030at32523"
"1044","cheMyd","118030at32523"
"1045","cheSer","118030at32523"
"1046","chrPic","118030at32523"
"1047","cuoAmb","118030at32523"
"1048","cuoMcc","118030at32523"
"1049","derMaw","118030at32523"
"1050","gopAga","118030at32523"
"1051","malTer","118030at32523"
"1052","pelCas","118030at32523"
"1053","pelSin","118030at32523"
"1054","plaMeg","118030at32523"
"1055","podExp","118030at32523"
"1056","terMex","118030at32523"
"1057","cheAbi","118231at32523"
"1058","cuoMcc","118231at32523"
"1059","gopAga","118231at32523"
"1060","plaMeg","118231at32523"
"1061","terMex","118231at32523"
"1062","cuoAmb","118239at32523"
"1063","malTer","118239at32523"
"1064","cheAbi","118318at32523"
"1065","chrPic","118318at32523"
"1066","cuoAmb","118318at32523"
"1067","cuoMcc","118318at32523"
"1068","derCor","118318at32523"
"1069","carIns","118322at32523"
"1070","derMaw","118322at32523"
"1071","emySub","118322at32523"
"1072","gopAga","118322at32523"
"1073","mesTub","118322at32523"
"1074","pelCas","118322at32523"
"1075","pelSin","118322at32523"
"1076","plaMeg","118322at32523"
"1077","podExp","118322at32523"
"1078","terMex","118322at32523"
"1079","malTer","118504at32523"
"1080","carIns","118790at32523"
"1081","cheAbi","118790at32523"
"1082","cheSer","118790at32523"
"1083","cuoAmb","118790at32523"
"1084","cuoMcc","118790at32523"
"1085","derCor","118790at32523"
"1086","derMaw","118790at32523"
"1087","gopAga","118790at32523"
"1088","malTer","118790at32523"
"1089","mesTub","118790at32523"
"1090","pelCas","118790at32523"
"1091","pelSin","118790at32523"
"1092","plaMeg","118790at32523"
"1093","podExp","118790at32523"
"1094","terMex","118790at32523"
"1095","cheAbi","118839at32523"
"1096","cuoMcc","118839at32523"
"1097","derCor","118839at32523"
"1098","emySub","118839at32523"
"1099","gopAga","118839at32523"
"1100","malTer","118839at32523"
"1101","mesTub","118839at32523"
"1102","pelCas","118839at32523"
"1103","podExp","118839at32523"
"1104","terMex","118839at32523"
"1105","cheAbi","118895at32523"
"1106","chrPic","118895at32523"
"1107","malTer","118895at32523"
"1108","plaMeg","118895at32523"
"1109","carIns","118901at32523"
"1110","chrPic","118901at32523"
"1111","derMaw","118901at32523"
"1112","gopAga","118901at32523"
"1113","mesTub","118901at32523"
"1114","plaMeg","118901at32523"
"1115","podExp","118901at32523"
"1116","terMex","118901at32523"
"1117","chrPic","118979at32523"
"1118","cuoAmb","118979at32523"
"1119","cuoMcc","118979at32523"
"1120","plaMeg","118979at32523"
"1121","chrPic","11900at32523"
"1122","plaMeg","11900at32523"
"1123","cheAbi","119144at32523"
"1124","cheMyd","119144at32523"
"1125","cuoAmb","119144at32523"
"1126","cuoMcc","119144at32523"
"1127","derMaw","119144at32523"
"1128","emySub","119144at32523"
"1129","gopAga","119144at32523"
"1130","mesTub","119144at32523"
"1131","pelCas","119144at32523"
"1132","pelSin","119144at32523"
"1133","plaMeg","119144at32523"
"1134","podExp","119144at32523"
"1135","chrPic","119217at32523"
"1136","malTer","119217at32523"
"1137","plaMeg","119217at32523"
"1138","terMex","119217at32523"
"1139","cheAbi","119258at32523"
"1140","cheSer","119258at32523"
"1141","chrPic","119258at32523"
"1142","cuoMcc","119258at32523"
"1143","derCor","119258at32523"
"1144","gopAga","119258at32523"
"1145","malTer","119258at32523"
"1146","mesTub","119258at32523"
"1147","pelCas","119258at32523"
"1148","plaMeg","119258at32523"
"1149","podExp","119258at32523"
"1150","cuoAmb","119364at32523"
"1151","malTer","119417at32523"
"1152","cuoAmb","119568at32523"
"1153","malTer","119568at32523"
"1154","terMex","119840at32523"
"1155","cheMyd","119863at32523"
"1156","cheSer","119863at32523"
"1157","cuoMcc","119863at32523"
"1158","derMaw","119863at32523"
"1159","gopAga","119863at32523"
"1160","malTer","119863at32523"
"1161","mesTub","119863at32523"
"1162","pelCas","119863at32523"
"1163","plaMeg","119863at32523"
"1164","terMex","119863at32523"
"1165","carIns","119909at32523"
"1166","cheSer","119909at32523"
"1167","chrPic","119909at32523"
"1168","cuoAmb","119909at32523"
"1169","cuoMcc","119909at32523"
"1170","derMaw","119909at32523"
"1171","emySub","119909at32523"
"1172","pelCas","119909at32523"
"1173","pelSin","119909at32523"
"1174","plaMeg","119909at32523"
"1175","cheMyd","12002at32523"
"1176","chrPic","12002at32523"
"1177","derCor","12002at32523"
"1178","emySub","12002at32523"
"1179","gopAga","12002at32523"
"1180","plaMeg","12002at32523"
"1181","cheAbi","120146at32523"
"1182","chrPic","120146at32523"
"1183","cuoAmb","120146at32523"
"1184","cuoMcc","120146at32523"
"1185","gopAga","120146at32523"
"1186","malTer","120146at32523"
"1187","pelCas","120146at32523"
"1188","pelSin","120146at32523"
"1189","plaMeg","120146at32523"
"1190","terMex","120146at32523"
"1191","cheAbi","120186at32523"
"1192","cheMyd","120186at32523"
"1193","cheSer","120186at32523"
"1194","chrPic","120186at32523"
"1195","cuoAmb","120186at32523"
"1196","cuoMcc","120186at32523"
"1197","emySub","120186at32523"
"1198","gopAga","120186at32523"
"1199","mesTub","120186at32523"
"1200","pelCas","120186at32523"
"1201","pelSin","120186at32523"
"1202","plaMeg","120186at32523"
"1203","podExp","120186at32523"
"1204","chrPic","120257at32523"
"1205","malTer","120257at32523"
"1206","plaMeg","120257at32523"
"1207","terMex","120257at32523"
"1208","cuoAmb","120495at32523"
"1209","carIns","120594at32523"
"1210","cheAbi","120594at32523"
"1211","cheMyd","120594at32523"
"1212","cheSer","120594at32523"
"1213","cuoAmb","120594at32523"
"1214","cuoMcc","120594at32523"
"1215","emySub","120594at32523"
"1216","mesTub","120594at32523"
"1217","pelCas","120594at32523"
"1218","podExp","120594at32523"
"1219","carIns","121184at32523"
"1220","cheAbi","121184at32523"
"1221","cheMyd","121184at32523"
"1222","chrPic","121184at32523"
"1223","cuoMcc","121184at32523"
"1224","derCor","121184at32523"
"1225","derMaw","121184at32523"
"1226","pelCas","121184at32523"
"1227","pelSin","121184at32523"
"1228","plaMeg","121184at32523"
"1229","terMex","121184at32523"
"1230","cheSer","121468at32523"
"1231","malTer","121468at32523"
"1232","carIns","121499at32523"
"1233","derCor","121499at32523"
"1234","emySub","121499at32523"
"1235","mesTub","121499at32523"
"1236","pelCas","121499at32523"
"1237","podExp","121499at32523"
"1238","cheAbi","12176at32523"
"1239","cheMyd","12176at32523"
"1240","cheSer","12176at32523"
"1241","chrPic","12176at32523"
"1242","cuoMcc","12176at32523"
"1243","derMaw","12176at32523"
"1244","emySub","12176at32523"
"1245","mesTub","12176at32523"
"1246","pelSin","12176at32523"
"1247","plaMeg","12176at32523"
"1248","terMex","12176at32523"
"1249","cheAbi","121983at32523"
"1250","cheMyd","121983at32523"
"1251","cheSer","121983at32523"
"1252","chrPic","121983at32523"
"1253","cuoAmb","121983at32523"
"1254","cuoMcc","121983at32523"
"1255","derCor","121983at32523"
"1256","derMaw","121983at32523"
"1257","emySub","121983at32523"
"1258","gopAga","121983at32523"
"1259","malTer","121983at32523"
"1260","mesTub","121983at32523"
"1261","pelCas","121983at32523"
"1262","pelSin","121983at32523"
"1263","plaMeg","121983at32523"
"1264","podExp","121983at32523"
"1265","terMex","121983at32523"
"1266","terMex","122349at32523"
"1267","carIns","122544at32523"
"1268","cheAbi","122544at32523"
"1269","cheMyd","122544at32523"
"1270","chrPic","122544at32523"
"1271","derCor","122544at32523"
"1272","derMaw","122544at32523"
"1273","emySub","122544at32523"
"1274","gopAga","122544at32523"
"1275","malTer","122544at32523"
"1276","mesTub","122544at32523"
"1277","pelSin","122544at32523"
"1278","plaMeg","122544at32523"
"1279","podExp","122544at32523"
"1280","terMex","122544at32523"
"1281","terMex","122749at32523"
"1282","cheAbi","12314at32523"
"1283","cuoMcc","12314at32523"
"1284","gopAga","12314at32523"
"1285","terMex","12314at32523"
"1286","cheAbi","123480at32523"
"1287","chrPic","123480at32523"
"1288","cuoMcc","123480at32523"
"1289","cheMyd","12370at32523"
"1290","chrPic","12370at32523"
"1291","cuoAmb","12370at32523"
"1292","cuoMcc","12370at32523"
"1293","derCor","12370at32523"
"1294","derMaw","12370at32523"
"1295","emySub","12370at32523"
"1296","gopAga","12370at32523"
"1297","malTer","12370at32523"
"1298","mesTub","12370at32523"
"1299","pelCas","12370at32523"
"1300","pelSin","12370at32523"
"1301","plaMeg","12370at32523"
"1302","podExp","12370at32523"
"1303","terMex","12370at32523"
"1304","carIns","123751at32523"
"1305","cheAbi","123751at32523"
"1306","cheMyd","123751at32523"
"1307","cheSer","123751at32523"
"1308","cuoAmb","123751at32523"
"1309","cuoMcc","123751at32523"
"1310","derMaw","123751at32523"
"1311","emySub","123751at32523"
"1312","gopAga","123751at32523"
"1313","mesTub","123751at32523"
"1314","chrPic","124004at32523"
"1315","cuoMcc","124004at32523"
"1316","carIns","124036at32523"
"1317","cheMyd","124036at32523"
"1318","cheSer","124036at32523"
"1319","chrPic","124036at32523"
"1320","cuoAmb","124036at32523"
"1321","cuoMcc","124036at32523"
"1322","derCor","124036at32523"
"1323","derMaw","124036at32523"
"1324","emySub","124036at32523"
"1325","mesTub","124036at32523"
"1326","pelCas","124036at32523"
"1327","pelSin","124036at32523"
"1328","plaMeg","124036at32523"
"1329","podExp","124036at32523"
"1330","cheAbi","1240at32523"
"1331","cheSer","1240at32523"
"1332","chrPic","1240at32523"
"1333","cuoAmb","1240at32523"
"1334","cuoMcc","1240at32523"
"1335","emySub","1240at32523"
"1336","gopAga","1240at32523"
"1337","malTer","1240at32523"
"1338","mesTub","1240at32523"
"1339","pelCas","1240at32523"
"1340","plaMeg","1240at32523"
"1341","podExp","1240at32523"
"1342","terMex","1240at32523"
"1343","cheAbi","124180at32523"
"1344","cuoAmb","124180at32523"
"1345","cuoMcc","124180at32523"
"1346","malTer","124180at32523"
"1347","plaMeg","124180at32523"
"1348","terMex","124180at32523"
"1349","chrPic","124263at32523"
"1350","cuoAmb","124263at32523"
"1351","cuoMcc","124263at32523"
"1352","terMex","124263at32523"
"1353","cheAbi","124297at32523"
"1354","cheMyd","124297at32523"
"1355","cheSer","124297at32523"
"1356","chrPic","124297at32523"
"1357","cuoAmb","124297at32523"
"1358","cuoMcc","124297at32523"
"1359","emySub","124297at32523"
"1360","gopAga","124297at32523"
"1361","malTer","124297at32523"
"1362","mesTub","124297at32523"
"1363","pelCas","124297at32523"
"1364","plaMeg","124297at32523"
"1365","podExp","124297at32523"
"1366","terMex","124297at32523"
"1367","pelCas","124555at32523"
"1368","pelSin","124555at32523"
"1369","podExp","124555at32523"
"1370","carIns","124683at32523"
"1371","cheMyd","124683at32523"
"1372","cheSer","124683at32523"
"1373","chrPic","124683at32523"
"1374","cuoAmb","124683at32523"
"1375","cuoMcc","124683at32523"
"1376","derCor","124683at32523"
"1377","emySub","124683at32523"
"1378","malTer","124683at32523"
"1379","mesTub","124683at32523"
"1380","pelCas","124683at32523"
"1381","pelSin","124683at32523"
"1382","plaMeg","124683at32523"
"1383","podExp","124683at32523"
"1384","gopAga","124770at32523"
"1385","malTer","124770at32523"
"1386","chrPic","124887at32523"
"1387","malTer","124887at32523"
"1388","plaMeg","124887at32523"
"1389","terMex","124887at32523"
"1390","carIns","124988at32523"
"1391","cheAbi","124988at32523"
"1392","cheSer","124988at32523"
"1393","chrPic","124988at32523"
"1394","cuoAmb","124988at32523"
"1395","cuoMcc","124988at32523"
"1396","gopAga","124988at32523"
"1397","pelCas","124988at32523"
"1398","pelSin","124988at32523"
"1399","plaMeg","124988at32523"
"1400","podExp","124988at32523"
"1401","terMex","124988at32523"
"1402","cheAbi","125310at32523"
"1403","cheMyd","125310at32523"
"1404","cheSer","125310at32523"
"1405","chrPic","125310at32523"
"1406","cuoAmb","125310at32523"
"1407","derCor","125310at32523"
"1408","derMaw","125310at32523"
"1409","emySub","125310at32523"
"1410","gopAga","125310at32523"
"1411","mesTub","125310at32523"
"1412","pelCas","125310at32523"
"1413","pelSin","125310at32523"
"1414","plaMeg","125310at32523"
"1415","podExp","125310at32523"
"1416","carIns","125701at32523"
"1417","cheMyd","125701at32523"
"1418","cuoMcc","125701at32523"
"1419","derCor","125701at32523"
"1420","derMaw","125701at32523"
"1421","emySub","125701at32523"
"1422","gopAga","125701at32523"
"1423","mesTub","125701at32523"
"1424","pelCas","125701at32523"
"1425","cheAbi","125782at32523"
"1426","cheMyd","125782at32523"
"1427","cheSer","125782at32523"
"1428","chrPic","125782at32523"
"1429","cuoMcc","125782at32523"
"1430","derCor","125782at32523"
"1431","derMaw","125782at32523"
"1432","gopAga","125782at32523"
"1433","plaMeg","125782at32523"
"1434","terMex","125782at32523"
"1435","carIns","126395at32523"
"1436","cheMyd","126395at32523"
"1437","chrPic","126395at32523"
"1438","cuoAmb","126395at32523"
"1439","cuoMcc","126395at32523"
"1440","derCor","126395at32523"
"1441","derMaw","126395at32523"
"1442","emySub","126395at32523"
"1443","gopAga","126395at32523"
"1444","malTer","126395at32523"
"1445","mesTub","126395at32523"
